,STATE,COUNTY,YEAR,Unnamed: 0,NUMEXAMPLES,e_0,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,e_9,e_10,e_11,e_12,e_13,e_14,e_15,e_16,e_17,e_18,e_19,e_20,e_21,e_22,e_23,e_24,e_25,e_26,e_27,e_28,e_29,e_30,e_31,e_32,e_33,e_34,e_35,e_36,e_37,e_38,e_39,e_40,e_41,e_42,e_43,e_44,e_45,e_46,e_47,e_48,e_49,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_360,e_361,e_362,e_363,e_364,e_365,e_366,e_367,e_368,e_369,e_370,e_371,e_372,e_373,e_374,e_375,e_376,e_377,e_378,e_379,e_380,e_381,e_382,e_383
0,CALIFORNIA,RIVERSIDE COUNTY,2010,52,67,1.0031940000000001,0.30669773,0.7027124,-0.16696459,-0.78726184,-1.599564,-0.55228853,0.42231464,-0.26077047,-0.021988444,-2.4053473,-1.5716841000000001,0.3365152,-0.2575697,-0.7239211999999999,0.49783649999999996,-0.4050579,0.5933359,-0.42805249999999995,-1.7545913,-0.015191768999999999,1.6792808999999997,0.19200659,0.56467503,1.9679080000000002,-0.25172362,-0.66579354,-0.29474559999999994,-0.90870744,0.20956016,0.2311035,-0.60831505,-0.10942415,0.43161786,-0.011136233,0.5519083,0.55020845,0.44717650000000003,-0.8611828000000001,-0.46750240000000004,-1.2584107,-0.03171555,0.66922206,0.46122375,-0.22519608,-0.15902692,-1.1196828,-0.6875055,-0.524637,0.77067775,0.15004608,0.10615129999999999,-1.5284666999999998,0.0032290844,-0.8327143,0.63638514,-0.41420773,-0.72568804,0.3033892,-0.38326216,0.23866527,-1.6303432,1.3059178999999999,-0.7328456999999999,0.19250853,-0.49910256,0.2858595,-0.033570132999999995,-1.2220904,-0.54722124,1.5677521,-0.964585,-0.6506844,-0.5609656999999999,1.3169663,-0.43622968,-0.012138747,0.7147066,0.4576148,-0.6209753,-0.07674115,0.04005657,0.04811971599999999,0.36902815,-0.5074191,-0.9837120999999999,-0.65320635,-0.09375041,-0.59340084,0.9357940999999999,0.6371713999999999,-0.73322135,0.11491343,0.12482382,-0.11336076,0.4759607,-0.75834435,0.65152085,0.29621947,-0.60615015,0.018383155,-1.0760216999999999,-0.37494248,-0.08221908,-0.3509237,0.07850613,-1.0449277,0.6318629,0.41266385,-0.41818547,0.08471645,-0.54425573,0.0155552905,-1.0793865,0.21777326,0.13409124,1.024241,0.23951486,0.07160267,-0.013602587,-0.41761562,1.0020623,0.5068170999999999,-0.32430422,0.57125556,-1.1881995,-0.17305657,-0.5848275,-0.17991473,-1.2432451,-0.9161195,-0.91817534,-0.92852664,0.46804988,-0.20526756,-0.40473598,-1.0808283,-0.21765549999999997,0.5485399999999999,0.16323349,-0.93171763,1.088686,-0.14928089,0.19425645,1.3580851999999999,-0.39789897,0.14308637,-0.42652535,-1.5985808000000001,0.73162067,0.39974982,-1.4234921,0.26426306,1.8361478999999998,0.2787792,-0.71160954,0.4875389,-1.2088343000000001,0.19918272,1.2367218999999998,0.71781206,0.50836724,-0.62873256,1.0107526,0.05008262,0.32517278,1.4836003,1.1121645,-0.2098574,0.6598871999999999,-0.38230473,0.5448202,-0.43526590000000004,-1.303677,-0.19147374,-0.7439818,-0.3265941,-0.74629915,0.5336721,-0.02983785,-0.23977417,0.8281344999999999,0.60062903,1.6116363999999999,-0.3718224,-0.91363513,-0.41359574,0.028151335,-1.051909,1.3186566000000002,-1.3335906000000002,0.5552076,0.48774037,0.85310805,0.74413395,1.7749865000000002,-1.1192956,-1.7809042000000002,0.5613024999999999,-0.2338448,-0.004633383400000001,0.40435028,0.9156321,-0.33609328,0.17160203,0.33998832,-0.3245869,0.21420737,-0.14196071,0.25934774,0.451748,-0.17264315,-0.030914111,0.1312223,0.2233395,0.6678804,1.2326489999999999,1.0156931999999999,0.5944763000000001,0.5063505,-1.1005995000000002,-0.25485831,-0.42551140000000004,1.1197988,0.04302026,-0.22379752,0.4831972,-0.45496679999999995,0.73350537,-0.27836690000000003,-0.18734409,0.22043921,1.1537323999999998,1.1430498,-0.049767084,-1.4005753,0.2691342,0.19443017,0.10944821,-0.19414307,0.24173185,0.04759974,1.1147844999999998,0.85566115,0.24815467,1.0035396,0.73691344,-0.16533564,0.90989166,-0.5542751,-0.1708436,1.2375455,-0.8319970999999999,0.08053805,1.7887148000000002,-0.24318686,-0.54232913,-0.4569793,-1.7687283999999999,0.6731111,-0.18830211,-0.11929537,0.101369575,-0.8217834999999999,0.015689421000000002,-2.1766667,-0.53636736,-1.1108941,-0.18128705,-1.3665015,-0.41384563,0.12804464,-0.40298449999999997,-0.15084596,0.8432023000000001,0.055468675,-0.12907712,-0.57268065,-0.40365964,-0.5717178,0.73981774,0.72774005,-1.4106345,-0.23177423,-0.039765472999999996,0.43847406,-0.046911195,-0.18528257,1.2970796999999998,0.34177056,-0.92377734,-0.47487724,0.5509059000000001,-1.4632812,0.25867465,0.8832575999999999,-0.1931776,-1.2002313,-1.2891244,-1.2584600000000001,-0.8376363000000001,-0.16166125,-0.30439237,0.9360254000000001,1.2800387,0.0665097,0.0005486087,1.153624,-0.05798192,-0.33423800000000004,-0.76874954,0.7242859,-0.19880787,-0.9829919,-0.1797308,1.3525236,-0.22609861,0.029182767000000002,0.39720014,0.119482465,-0.25369486,-0.9171966999999999,-1.6678358,-0.6807515000000001,0.34537634,-0.15512978,0.056083184,-0.546475,0.59499377,0.5159922,-0.26124117,-0.5343238,-1.5184661,-0.51861256,-0.7470859000000001,-0.43414244,-0.3633688,-0.9604156999999999,-0.75361717,0.64536184,-0.34939447,-0.3524491,-0.60422426,0.91047907,-0.48870075,-0.5005487,0.8912905999999999,-0.26697418,-0.8794175,0.08836979,-0.4329607,0.9455544,0.386292,-0.08196367,-0.30817503,0.15098184,-1.1397623,-0.0049721343,0.86981887,-0.26344720000000005,0.26270315,-0.15448096,-0.6635134,-0.7380154000000001,-0.43521115,1.8021678,-0.2794439,-0.8112465999999999,0.6716171,-0.77852106,-0.8088075,-0.38708594,0.14930287,-0.37901857,0.5365504,1.0422827,0.9742635000000001,0.53248316,-0.103356734,-0.7707401,-0.44809058,-0.28667012,1.1278225,0.36420712
1,CALIFORNIA,SAN BERNARDINO COUNTY,2010,54,53,0.10264732,0.33426446,0.82791686,-0.23066486,-0.49578777,-0.24515857,0.3729745,0.9340523999999999,-0.8099991,-0.28138620000000003,-0.0029517884999999996,-0.9261311,0.49910793,-0.714784,0.7362648,0.34768724,0.11336508,0.59600043,-0.49094194,-1.3662277,-0.082294434,0.53085417,-0.12125657,0.46024160000000003,-0.5915878999999999,0.32614616,-0.8209002000000001,-0.13731664,0.08773877,0.31700483,1.1153688,0.15798773,0.52755266,-0.25171626,-0.2761455,0.06497612,0.30997779999999997,0.27387208,-0.34801435,-0.37064388,-0.25882283,0.3131354,0.48895383,0.2851813,-0.20888712,-0.32146007,-1.0454957,0.41036913,-0.36223784,-0.40510815,0.60049677,0.029429503,0.6214116,-0.15168713,0.08438483599999999,0.80824995,0.90910757,0.17720406,0.5267921,0.10182519999999999,-0.45253869999999996,-0.26807913,0.19802584,-0.2213966,0.47591344,-0.28270500000000004,-0.6107102,0.34801495,-0.039841276,-0.8722416,0.91235816,0.3406026,-0.50058943,0.09478141,0.32486647,0.31944436,-0.027671669,0.029453386,-0.0031241607,0.4001117,-0.18637066,-0.34141546,-0.14335431,0.5456097,0.35864916,-0.36461740000000004,-1.1230031,-0.031768817000000005,-0.31318265,0.79194766,0.70786214,-0.5830708,-0.24912514,-0.25254348,-0.043021752999999996,-0.044713058,-0.29863286,0.5733179,-0.1640274,-0.2151056,-0.15948258,0.045497797,-0.29806334,0.2463489,0.18564248,0.13444379,-1.4291285,0.21579213,-0.15907188,-0.10591010000000001,0.04793662,-0.59766966,0.011355154,-0.5835686,-0.033465499999999995,0.061744582,1.694871,0.13515453,-0.08996998,0.07957657,0.12563166,0.8435764000000001,0.44065129999999997,0.12074157,-0.38891757,0.14276306,-0.6459614,-0.32047984,0.15209362,-0.05012157,-0.3434841,-0.5818178,0.61649317,-1.2464209,0.1414226,0.46605927,-0.17208318,0.12875833,-0.007213153000000001,0.53320587,-0.31206718,-0.07944605,-0.42316666,-0.0483886,-0.024456177000000003,0.18646516,0.39019534,-0.7517056,-0.6852993000000001,0.4992219,-0.042180978,-0.5497613,-0.39615294,0.9827435999999999,0.24925716,0.36939588,0.37093037,0.30468520000000004,-0.5116921,0.19290884,-0.066554606,0.7682064000000001,0.2758899,0.3619268,-0.0032169735,-0.29317287,0.63047034,0.86812186,-0.57182413,0.49025124,0.13653249,0.15281007,0.23954457,-1.3760381000000002,0.8274834999999999,-0.6155059,0.07756075,0.19106847,-0.18976602,-0.24228792,0.31680658,0.8234579,0.11403181400000001,0.054203004000000006,-0.05316936,0.8012906,-0.31661695,0.12542965,0.07839733,0.47398385,0.41846293,-0.14247583,-0.5530748999999999,1.5195317,-0.005366376999999999,-0.06447229,-0.17439894,-0.6524661,0.5858635,0.55129516,-0.13601172,-0.068892576,-0.53689456,-0.4213821,-0.1906787,0.09188413599999999,-0.8339565000000001,-0.31872183,-0.63193154,0.62118626,-0.1689784,-0.28066647,-0.38925177,-0.5083492000000001,-0.036378916000000004,-0.06625268,0.7638816999999999,0.7961520000000001,-0.80788153,-0.5024512,-0.027546806,0.5487957,-0.15906261,-0.023218567000000002,0.27045313,-0.47985074,0.09612602,0.48786320000000005,-0.49408126,-0.073753275,-0.41371968,-0.398351,-0.13316996,0.09724930000000001,-0.5668289000000001,-0.23541669999999998,0.0311401,0.93911725,0.26970720000000004,-0.117351815,-0.23225681,-0.42470995,0.55111706,0.27470815,-0.21154493,-0.15768142,0.80458355,-0.21163635,0.336314,-0.09941287,-0.010444601,0.21285948,0.32044768,-0.040973376,0.30239514,-0.30005848,-0.20142443,0.08216647,-0.38952568,1.1045059,0.6282059,0.49418664,-0.20036133,0.78581315,-0.73119885,-0.2035989,0.4215939,-0.100769974,-0.2833038,-0.27389908,0.43930265,0.57238525,0.14584614,0.49276593,-0.021320328,-0.1383804,0.6222265,-0.49057928,0.12817334,-0.6405383000000001,-0.43580619,0.25521900000000003,-1.1746223,0.18302663,-0.2432058,-0.20039774,-0.7382759,0.09688431,0.22594476,0.82525384,-0.23035717,-0.60693634,0.26437643,-0.28222644,0.4761477,0.8314540000000001,-1.1427393999999997,0.031821277,-0.49663207,0.32569316,0.038485553,-0.04293287,0.012104328000000001,-0.4296318,0.42981192,0.11570218,-0.27363813,0.054751627000000004,0.6213649,0.0701214,-0.7647083,-0.0077671753,0.016637905,-0.6120028000000001,-0.92868423,0.34342459999999997,0.15411142,0.20695683,0.33370429999999995,-0.36474928,0.13582215,-0.42564613,-0.49722922,-0.29749325,-0.2652233,0.15483795,-0.3332387,-0.14032142,-0.0020111562,0.017097374,0.019603616,-0.7122514,0.058088385,-0.32831988,-0.42204535,-0.6335251000000001,0.21032164,-0.0026644634000000003,0.01420922,0.46064538,-0.25839746,0.55475885,-1.01921,-0.5251118,-0.44773978,0.1965866,0.18580937,0.51864946,0.23141162,0.7137013000000001,-0.11808540000000001,0.37713309999999994,0.31769428,-0.24346213,0.45457533,-0.6412138000000001,-1.0708332,-0.52024955,0.16883332,-0.1658687,0.20990318,-0.30416864,-0.24599013,-0.050725646,-0.5625460999999999,0.4238745,-0.070301145,0.46734747,0.33535928,-0.2640504,-0.06500145,0.20445935,-0.10102082,0.45865765,-0.37037033,0.9991653,0.22741637,-0.52538174,0.22038123,-0.5982938,0.15184048,-0.015902808,0.2359732,0.065308765
2,NEW JERSEY,MORRIS COUNTY,2010,308,115,-0.96940714,-0.22304298,-0.0635265,-0.47171694,-0.792906,-0.295163,0.1575096,0.31551364,-0.12556554,0.25071105,-0.18122108,-1.946869,-0.015304013,0.82114685,1.11722,0.79565084,0.62376034,0.5718628000000001,-0.6101373000000001,-1.7529834999999998,0.45675325,0.18304355,0.89077145,0.42428879999999997,-1.0790805,0.74690294,-0.50608873,-0.23452374,-1.0951571000000002,1.0959823,0.4819052,-0.67777675,0.49627846,0.4542835,-1.7066846999999998,-0.33244473,1.5805892,1.4345701000000002,-0.555951,1.0442803,0.3150177,0.88745767,1.0406903,-1.5654739,0.15433495,-1.3462598,-0.8205849000000001,-0.4830601,-0.6219736,1.275685,1.9710815,-0.98722947,0.7946866,0.36002675,0.12078631,-0.14246449,0.5192758,1.5363802,0.4390643,0.2935021,-0.54526126,0.63631487,-0.7968938,-0.04182687,0.45451369999999996,-1.7943767,-1.2244576,1.784291,1.6655419999999999,-2.1249472999999997,2.0943904,-0.26047729999999997,-0.8106274,-0.6222413,0.87455785,-0.011773843999999999,0.41328657,-1.2411311999999999,1.4037443,0.19211833,-0.079994604,-0.52010286,-0.4985528,0.45281652,-0.31994733,-1.7029525,-2.7947152,-0.54854107,0.10606605,0.16559637,0.030153577999999997,1.0586174,0.09981108,1.9137388,0.091041125,0.36937487,-1.6598433000000001,-0.06675698,-0.6820609999999999,0.081957266,-0.123213075,0.8576718000000001,-0.4064022,-0.41841412,-0.7424054,0.3499946,0.21782638,1.3316443,-0.34658203,0.7195251,0.47515196,-2.2167882999999997,0.44350553,0.19430582,-0.5931239,-0.34806845,1.4812608999999999,0.43224967,0.7113205,1.1063523000000002,-0.47623414,0.14835644,0.19910386,1.7642236,-1.7367883000000002,-0.16135687,0.2560153,0.63240886,0.36808908,-0.7803413,-0.28098372,-0.96096796,0.091272034,0.2117604,-0.06364065,-0.29755428,-0.2506817,-1.3653819999999999,0.8840466,0.74989206,-0.33174533,-1.0784022,0.35611972,0.41964906,0.8284492,-0.5910426999999999,-1.0190190000000001,-1.4329165000000001,-3.2201299999999997,0.6249325,0.08453837,-1.4902229,-0.9234054,1.7095619999999998,-0.04247631,1.0819068,-0.9606309999999999,-0.19460641,-0.0702898,0.8301398999999999,0.8529559999999999,1.3239416000000002,0.6757635000000001,1.3398774,1.0964228999999999,-1.3006414,0.6979298,-0.08392127,0.7591541,0.29108366,-1.0037605,-0.18242793,1.6488668999999998,-1.6682141,0.5052709,-0.92873406,-1.5970912,-0.49626374,0.050878324,-0.147729,0.17142925,1.2361196,1.1529837,0.46137106,-1.75669,1.3708171999999998,-0.6530166999999999,0.45221335,0.95608157,0.57721263,-0.07325975,-0.07037794,-0.12956594,0.55668473,-0.7916472,0.59097713,0.26087976,-1.5124741000000002,1.3864428,1.4909228,0.56049913,-0.4658894,-0.40956190000000003,0.6957585000000001,0.23552278,0.69734794,-0.6126991,-0.37893894,-0.7080879,-0.12917276,-0.1980355,0.27289334,0.04579547,0.44621617,-0.4302933,0.31476685,1.1620175,-0.4482109,-0.599828,-0.51451147,-1.1482761000000001,-0.7710585999999999,0.9800139000000001,1.0719521,0.7915277,0.36660928,-0.8135121999999999,-0.43352428,0.39352846,-0.37714157,0.31467158,0.36859536,-0.7561631,0.49468172,0.2887843,-0.53664917,0.78526807,2.3297052000000003,0.86160666,1.3370247,0.03408341,-0.74855316,0.27546877,1.1734363,0.62260973,1.6368233,1.5683671000000001,-0.7231975,-0.9655002,-0.17905787,1.4764874,0.29547057,-1.3891238000000001,-0.80566895,0.7772536,-0.33400226,0.6072046999999999,-0.43980908,-0.28951705,1.9630783,1.4571923999999998,0.7849725000000001,-0.6916496,-0.04573668,-0.7606016,0.8156175999999999,-0.7786966,-0.8654059000000001,-1.5725067,0.1423745,0.5750068,0.75421846,0.40320370000000005,0.34674499999999997,0.8558475,1.7156237,-0.38191187,0.027191407999999997,-0.11909547,-0.48145032,-0.9552303,-0.8890921999999999,-1.2537483999999999,-0.17168541,-1.9674183,0.02555233,-1.106727,1.2273222,2.0341465,-0.19024749,-1.0249757,-0.27376112,0.189237,-0.91556036,1.0529331,1.3875423999999998,-1.183006,-0.8540450999999999,0.9977019,-0.22930083,0.5287015,2.0196126,0.96042365,1.1688153000000001,2.6878222999999997,-0.18801893,-0.27414006,0.38811994,0.1978761,0.64891773,-0.65029025,0.3835763,1.0539676000000002,-1.6163604999999999,0.32818437,-0.40221494,-1.8560907,0.11047158,-0.34463862,-0.19261272,-0.16853862,-0.53630805,0.0023591672,-0.42660752,0.020914413,-0.082817614,-0.8271603999999999,1.4697905,-0.8703110000000001,0.89879596,1.2429311,-2.1213952999999997,-0.08721982,-0.6759319,0.8012133,0.11536721,-0.87847936,0.16587985,-0.27649759999999995,0.39557743,-1.2110541000000001,0.34464878,-0.42456615,-0.6185478,0.6013891,0.62089384,0.91488814,0.7606354000000001,-0.41375467,1.3277538999999998,1.8089656000000003,0.08385653,0.6785786,-0.7661544,-0.5468470999999999,1.3367499,0.20021756,0.14828846,-0.8589198,0.109544516,0.07088854,-0.5495936,-0.57907057,0.27214706,-1.2698658999999999,-0.51292866,0.18368444,-2.8773391,1.1865966000000001,-0.21916293,-1.0203296,1.0099493,1.4844993,0.86026025,1.6328021000000001,-0.0038519388,0.7198838000000001,0.61551595,-1.3796276,-0.13338551,-0.5184717000000001,-0.99750465,-0.47768036,-0.44225973
3,OHIO,SUMMIT COUNTY,2010,420,69,-0.47528154,0.3448887,0.025882006000000003,-0.35040563,-0.7652826,0.33094323,1.0371565,0.58013815,0.009680448000000001,0.20457138,-0.42666405,-0.24190584,0.7760594,0.87795943,1.2479898999999999,0.37057367,0.84673715,0.87431204,0.55842614,-0.6717486999999999,-0.41402522,0.39163992,0.25099805,0.06752013400000001,-1.3920276000000003,-0.040161907999999996,0.29080059999999996,0.076608434,-0.7129977,0.76882464,1.3281828000000002,-0.8576997,0.34109715,0.22505331,-0.025339965,0.2694958,0.9494689000000001,0.060356293,0.035621166,0.078493156,-0.11611704,0.802373,0.9519809000000001,1.6868583,-0.2884527,0.20315996,0.38420057,0.25694326,-0.40078837,-0.46602133,0.81043273,-0.39469633,-0.013232524499999999,-1.0061284,-0.31647420000000004,-0.74769557,0.87196916,0.39521298,0.39352697,0.35779232,0.036545068,-0.97062796,-0.13046472,0.23443478,0.29820648,-0.5716150999999999,-0.31280392,0.11276009,-0.45910823,-0.26124188,0.13013533,-0.06796798,-0.40993354,0.83989775,0.8848648000000001,0.18727703,0.5263123000000001,0.8808693000000001,0.9308738000000001,-0.600009,-0.25626105,-0.123490974,0.42958152,0.610586,-0.11936969,-0.240934,1.2298844999999998,0.36126655,-0.24330156,1.3016465,-0.065289736,-0.39143723,-0.8585181000000001,0.35806924,0.83640724,0.46526945,-0.059240065999999994,0.12505826,-0.24444216,0.49612290000000003,-0.5904555,0.3827875,0.22123714,-0.67890376,0.7395930000000001,0.68457097,-0.44601288,0.9592444,-0.9300403,-0.64426684,-0.50944704,-0.73149973,-0.6699286,-0.3536301,-0.19362167,-1.1130236,1.496357,1.2015327,-0.14939496,0.77402157,-0.15574071,-0.60899985,1.5222870000000002,0.72309905,0.42637697,-0.71398777,0.25200146,-0.29496646,0.26954195,-0.8194488000000001,-0.13724211,-1.5631108,0.50055116,-1.0977583,-0.66072965,0.18728563,-0.8059678000000001,0.45641570000000004,1.5331606000000002,-0.21820182,0.5612589,-1.5515196000000002,0.6357719000000001,0.16902393,0.92490995,-0.48555192,-0.5797966,-0.92050594,-0.9624746,0.92475975,-0.52606636,-0.6414675999999999,-0.45757429999999993,1.340531,0.43013236,1.2034132,1.8196063000000002,0.72916025,-0.34131962,1.4533738999999999,0.39631209999999994,0.5602031,-0.13217179999999998,0.53096163,-0.20768516,-1.554124,0.858023,-0.7271920999999999,-0.45856825,0.88201195,-0.080058135,0.07422528,0.36397544,-0.58377916,-1.0230646,-0.68043506,-0.22785422,-0.23726024,0.16550879,-0.041100383,-0.018656129,-0.54442626,1.5151123,0.4986772,-0.52513933,-1.1324732,-0.43052164,0.76717526,0.30567659999999997,0.04571834,0.0065014553,0.7781085999999999,-0.33773318,1.365689,-0.07392804,0.9055103999999999,-0.37239712,-1.3763375,-0.1599122,2.3496096,0.6234681,0.0035872431,-0.12909275,0.58886844,1.6982136000000003,-0.11474480000000001,0.79031783,-0.22293685,-0.7906550999999999,-1.4816265,0.5552628000000001,-0.585782,-0.63741624,-0.42655462,1.2652233999999998,0.75513893,0.29640827,-1.0063261000000001,-1.1695033000000001,0.0075582997,-0.7651595999999999,1.2140856000000002,0.39700562,0.10948087,1.5380833,0.0030679734999999996,-0.06951877,-0.29970533,0.73523104,-1.4247789,-0.29412815,-0.3460937,0.04477059,0.8601125,0.65069556,-0.6094482,0.7340598,0.22567150000000002,0.48607656,0.38229305,0.10893887,0.09453768,0.41315859999999993,-0.8161491999999999,0.077058755,0.29396752,0.8824034,0.8597085999999999,-0.98717415,-0.5659206,-0.22385544,0.12782967,-0.22434075,0.09219357,0.23353513,-0.5505661000000001,-0.88554853,-1.146506,-0.6067161999999999,0.29666293,0.30081674,0.5628795999999999,-0.028427986000000002,0.67832625,-0.78112745,-0.13089031,0.07196085,-0.9381855,0.473501,0.006353270699999999,-0.26346532,0.24820526,0.774971,0.40175888,0.3050089,0.59554625,-0.13355829,1.2219396,-1.3359683999999998,0.12029815,0.75382763,-0.17709681,-0.28842497,0.5797624,0.11217051,-0.7518600999999999,0.38435349999999996,-0.044510725999999994,-0.08171726,-0.052874632000000005,-1.1883042,-1.4527205,-0.53430724,-0.5175323000000001,0.39509848,0.91510826,-1.4765078999999999,-1.8004658,-0.66905415,-0.15684006,-1.0970765,-1.1974679,-0.2832469,0.5479973000000001,1.0690393,1.492071,-0.44599602,1.32815,0.014438321,0.396941,0.34052074,0.043712075999999996,-0.6383731,-1.4838833,-1.4191118,0.072598875,-0.38607959999999997,-0.8997403,0.78001326,-1.0016611999999998,-0.32037058,-0.35788070000000005,-0.91135174,-0.678767,0.7437246999999999,-0.101712346,-0.96095955,0.7068079,-0.60353565,0.17180845,0.34444568,-0.2823118,-0.7146851,0.674361,0.052817978,-0.78884494,-0.05695022,-0.70853484,-0.00010670376,0.54973644,-0.3965469,0.06696573,-0.8879944,0.45472035,1.1678435,0.62175006,-0.17802335,0.38866799999999996,-0.2254716,0.4818668,-1.286068,0.22575031,0.57703924,-0.47612077,0.60192966,-1.0248268,-0.9016200000000001,0.47508475,-0.20319411,0.6127363,0.7462795,1.0446402,-0.46940458,-1.6321487,-0.445247,0.36959204,1.0577776,0.56044775,0.42635447,-0.29023838,0.7976302,-1.488659,0.09640508,0.22517605,0.39084125,0.7193877,0.56483954,-0.8167563,-0.029015575,0.15954308,-0.8089674,0.421885,1.0789982,-0.045644372999999995
